distance_km,weather_risk_score,traffic_risk_score,congestion_score,disruptions_count,priority,current_eta_minutes,is_delayed,actual_delay_min,delay_probability,risk_level
78.3,0.2267,0.1756,0.0726,0,medium,95.1,0,0.0,0.2316,low
259.9,0.2803,0.3655,0.3492,3,medium,399.2,1,166.0,0.5931,medium
146.2,0.2742,0.5086,0.2509,3,critical,255.3,0,0.0,0.6948,high
158.2,0.6829,0.4271,0.1129,0,low,232.4,0,0.0,0.3469,low
1442.9,0.2763,0.4444,0.1929,4,medium,2552.7,1,806.8,0.7543,high
351.5,0.3948,0.3682,0.2638,0,medium,579.4,0,0.0,0.4674,medium
663.1,0.1458,0.3241,0.1189,2,medium,730.7,1,160.4,0.3399,low
521.1,0.1629,0.3397,0.4792,0,medium,695.0,0,0.0,0.2436,low
566.3,0.3007,0.4204,0.2193,0,medium,963.9,1,93.1,0.283,low
262.6,0.1229,0.2415,0.2449,5,high,437.2,1,232.0,0.8164,critical
849.1,0.1082,0.2518,0.2304,0,medium,1364.2,0,0.0,0.1888,low
518.2,0.2576,0.4242,0.4522,0,low,675.0,1,105.2,0.3499,low
307.0,0.3658,0.1607,0.0514,2,high,355.2,0,0.0,0.3649,medium
354.7,0.1674,0.4917,0.0687,0,medium,496.3,0,0.0,0.2871,low
273.5,0.3336,0.3278,0.6392,0,low,318.8,0,0.0,0.3098,low
309.2,0.3945,0.6282,0.1758,1,medium,361.5,0,0.0,0.4619,medium
290.5,0.2151,0.2141,0.535,2,medium,491.5,1,152.0,0.4034,medium
383.0,0.1812,0.3551,0.244,0,low,543.2,0,0.0,0.204,low
926.1,0.1203,0.0403,0.3606,0,medium,1244.8,0,0.0,0.2231,low
136.5,0.3016,0.4459,0.3871,0,medium,229.9,0,0.0,0.4254,medium
628.0,0.6211,0.4999,0.2254,1,low,1116.4,0,0.0,0.5185,medium
235.2,0.2564,0.5697,0.2775,0,medium,287.1,1,50.3,0.2865,low
682.2,0.0706,0.1807,0.1892,3,medium,869.8,0,0.0,0.4054,medium
240.6,0.4282,0.278,0.4527,0,medium,294.7,0,0.0,0.238,low
390.8,0.4326,0.5146,0.3909,1,medium,522.9,1,137.2,0.5093,medium
269.5,0.4707,0.2799,0.3604,0,medium,360.1,0,0.0,0.4045,medium
97.0,0.1857,0.4984,0.4546,2,medium,116.8,0,0.0,0.4404,medium
925.5,0.0277,0.2975,0.1098,1,medium,1151.4,0,0.0,0.1973,low
161.9,0.2396,0.2855,0.255,1,medium,236.1,1,74.4,0.4949,medium
315.6,0.3562,0.6578,0.3171,0,medium,468.2,0,0.0,0.467,medium
150.8,0.2544,0.3133,0.3613,1,high,228.5,1,83.7,0.4704,medium
125.3,0.316,0.123,0.2488,3,high,169.5,1,125.3,0.5574,medium
261.6,0.2365,0.8013,0.3384,0,medium,374.6,1,83.9,0.406,medium
203.2,0.3974,0.3717,0.2764,1,medium,361.1,0,0.0,0.3361,low
139.8,0.3291,0.4238,0.2262,0,critical,240.9,0,0.0,0.3081,low
292.1,0.1445,0.3199,0.2314,2,low,401.7,1,141.5,0.374,medium
114.1,0.6054,0.7684,0.2199,1,medium,157.3,1,106.1,0.581,medium
324.3,0.5323,0.4022,0.1554,3,medium,572.9,1,226.3,0.6218,high
275.1,0.4585,0.6386,0.3283,1,high,417.8,1,157.5,0.5557,medium
59.6,0.2581,0.6502,0.3409,0,high,74.8,0,0.0,0.4406,medium
212.7,0.0174,0.3206,0.2178,0,high,326.2,1,7.8,0.2157,low
405.2,0.3521,0.2858,0.2238,0,medium,649.3,0,0.0,0.3901,medium
149.7,0.5295,0.7507,0.3108,2,medium,181.0,1,126.8,0.6439,high
416.8,0.0513,0.5964,0.1788,3,medium,544.1,0,0.0,0.587,medium
395.9,0.3497,0.4657,0.3069,0,medium,467.3,1,84.7,0.4221,medium
154.2,0.017,0.3194,0.4769,1,low,175.2,0,0.0,0.2158,low
296.5,0.2156,0.3874,0.4308,0,high,380.2,0,0.0,0.2344,low
510.9,0.2951,0.679,0.3151,4,medium,583.7,1,300.6,0.7909,high
169.1,0.0431,0.1882,0.164,0,high,295.4,0,0.0,0.2625,low
261.4,0.4366,0.2703,0.248,0,high,407.8,0,0.0,0.439,medium
631.2,0.2951,0.5302,0.1137,0,medium,792.2,0,0.0,0.4141,medium
171.1,0.1641,0.3721,0.0724,0,medium,275.7,1,29.9,0.1811,low
402.8,0.1734,0.3324,0.5338,0,critical,595.4,0,0.0,0.4171,medium
148.2,0.508,0.3453,0.6663,0,low,192.4,1,53.5,0.3514,medium
269.2,0.3309,0.3561,0.2719,0,high,372.4,0,0.0,0.468,medium
399.6,0.3267,0.1199,0.4914,1,high,524.5,1,131.3,0.4586,medium
62.6,0.1975,0.247,0.0888,5,high,77.1,1,168.2,0.6005,high
211.2,0.6335,0.3117,0.4046,3,critical,364.2,0,0.0,0.818,critical
395.1,0.1421,0.5134,0.0649,0,low,506.6,0,0.0,0.2443,low
346.1,0.0929,0.3875,0.6611,0,critical,398.0,1,84.5,0.3348,low
212.8,0.204,0.4316,0.5273,0,medium,286.9,1,71.6,0.3228,low
145.8,0.4642,0.2268,0.5211,1,medium,234.4,0,0.0,0.3817,medium
449.7,0.562,0.1118,0.7574,1,medium,759.3,1,181.4,0.4951,medium
242.4,0.1796,0.3184,0.2589,0,low,393.7,0,0.0,0.1462,low
426.0,0.0342,0.4448,0.0655,0,high,570.9,0,0.0,0.1298,low
382.7,0.3034,0.6439,0.1239,3,medium,630.7,1,214.1,0.6163,high
223.4,0.1629,0.2362,0.1514,4,high,385.0,1,173.5,0.5215,medium
600.1,0.1944,0.6065,0.2529,1,critical,757.7,0,0.0,0.5022,medium
203.1,0.1683,0.4483,0.1434,0,medium,314.2,0,0.0,0.2098,low
647.9,0.466,0.2726,0.1852,0,high,741.5,0,0.0,0.3788,medium
705.5,0.497,0.7222,0.1426,5,medium,823.7,1,442.1,0.99,critical
591.4,0.4049,0.5379,0.7295,4,critical,1055.2,1,475.0,0.9076,critical
265.8,0.3029,0.104,0.1114,3,low,301.4,1,138.0,0.4563,medium
1564.9,0.2466,0.4985,0.4286,3,medium,2779.7,1,825.3,0.7389,high
329.9,0.3852,0.4086,0.3538,2,low,374.6,1,160.4,0.5177,medium
349.6,0.4724,0.2808,0.2409,3,high,424.0,1,195.6,0.6984,high
294.6,0.1003,0.5876,0.5431,0,critical,358.8,0,0.0,0.4555,medium
143.4,0.3296,0.4857,0.0585,1,medium,224.8,0,0.0,0.2718,low
693.5,0.2234,0.5915,0.4173,0,low,816.4,1,153.6,0.4578,medium
206.0,0.4263,0.0815,0.4618,0,high,241.0,0,0.0,0.2952,low
543.3,0.2265,0.3319,0.1863,0,medium,673.0,1,78.1,0.2471,low
635.1,0.0549,0.6451,0.0568,5,high,771.4,1,367.8,0.8068,critical
442.4,0.2292,0.1458,0.1662,2,high,684.6,0,0.0,0.474,medium
190.6,0.2951,0.5625,0.087,0,medium,272.0,1,61.2,0.3775,medium
239.4,0.199,0.2862,0.1779,0,medium,391.7,0,0.0,0.1892,low
52.5,0.1406,0.156,0.4272,2,low,78.0,0,0.0,0.3705,medium
277.1,0.4984,0.6241,0.5846,0,critical,309.6,0,0.0,0.4989,medium
503.6,0.2892,0.4206,0.0713,4,high,596.8,1,224.2,0.565,medium
256.1,0.357,0.4421,0.2767,2,high,293.1,1,94.2,0.4991,medium
203.7,0.1837,0.541,0.1626,2,low,228.1,1,110.3,0.4515,medium
246.3,0.4459,0.3592,0.2971,0,medium,315.8,0,0.0,0.3081,low
658.5,0.6516,0.5784,0.1304,1,medium,1022.6,0,0.0,0.6153,high
288.5,0.2642,0.1932,0.2633,0,low,491.2,0,0.0,0.1077,low
999.9,0.3753,0.1399,0.1072,1,high,1530.3,0,0.0,0.3529,medium
206.2,0.065,0.2493,0.4654,0,medium,344.7,0,0.0,0.2466,low
344.2,0.0513,0.5959,0.1586,0,medium,498.1,0,0.0,0.3365,low
225.5,0.5595,0.3378,0.1823,0,high,349.9,1,89.2,0.403,medium
1151.0,0.3099,0.1003,0.1465,3,medium,1505.5,0,0.0,0.574,medium
335.9,0.1895,0.5786,0.1032,0,medium,519.6,0,0.0,0.3543,medium
1191.8,0.1492,0.5719,0.4489,2,medium,1673.8,1,364.5,0.5343,medium
227.4,0.3229,0.6467,0.5766,0,medium,331.4,0,0.0,0.3982,medium
806.7,0.1423,0.4635,0.4243,0,medium,1098.0,0,0.0,0.3399,low
322.7,0.4698,0.1273,0.1143,0,low,446.3,1,62.8,0.2858,low
514.8,0.2481,0.178,0.5012,2,medium,593.7,1,132.0,0.4008,medium
135.3,0.4255,0.2694,0.2508,1,low,167.7,0,0.0,0.3069,low
374.8,0.3927,0.2182,0.1327,2,medium,451.2,0,0.0,0.5466,medium
149.2,0.299,0.3012,0.1544,1,medium,257.0,0,0.0,0.272,low
353.2,0.2834,0.442,0.1357,0,medium,415.5,0,0.0,0.4009,medium
111.4,0.8098,0.1387,0.4454,0,low,165.8,0,0.0,0.3764,medium
281.1,0.0592,0.1471,0.2432,0,medium,420.4,0,0.0,0.1773,low
609.2,0.4351,0.5006,0.506,2,high,735.1,0,0.0,0.6355,high
426.6,0.5134,0.5618,0.4169,2,medium,507.8,0,0.0,0.6139,high
134.0,0.1838,0.4799,0.3125,3,high,162.1,1,127.3,0.5334,medium
87.0,0.6257,0.669,0.3852,0,low,128.6,0,0.0,0.5556,medium
412.8,0.118,0.3073,0.2048,4,medium,614.3,1,232.5,0.6098,high
835.3,0.3574,0.2578,0.4799,0,medium,1216.1,0,0.0,0.3634,medium
159.7,0.1326,0.442,0.3205,1,medium,262.2,1,63.2,0.3961,medium
1168.3,0.0764,0.4563,0.0874,1,low,1626.1,1,255.7,0.3446,low
297.6,0.2239,0.1967,0.1278,0,high,465.3,0,0.0,0.1951,low
83.7,0.1062,0.3965,0.2872,2,medium,136.8,1,83.0,0.4002,medium
108.4,0.4772,0.3871,0.1432,0,medium,119.4,1,52.8,0.3854,medium
493.0,0.4879,0.1517,0.2267,0,critical,845.1,1,158.1,0.4596,medium
325.1,0.2346,0.5048,0.1956,0,medium,564.7,0,0.0,0.2842,low
783.2,0.1616,0.121,0.2879,2,low,1097.8,1,236.4,0.4305,medium
137.2,0.5367,0.5217,0.2654,0,medium,186.1,1,53.5,0.4858,medium
322.8,0.1714,0.488,0.6433,1,low,518.4,1,124.4,0.4221,medium
300.2,0.3391,0.3868,0.2705,1,medium,451.5,0,0.0,0.3277,low
272.3,0.1111,0.6498,0.2316,4,medium,413.5,0,0.0,0.634,high
233.1,0.2143,0.443,0.1413,0,low,366.3,0,0.0,0.3822,medium
236.1,0.0812,0.1516,0.5355,1,medium,394.3,0,0.0,0.2672,low
334.8,0.3822,0.3996,0.0588,1,high,427.8,0,0.0,0.3804,medium
363.8,0.5506,0.3784,0.3697,1,critical,549.9,1,146.5,0.5458,medium
352.2,0.1231,0.2869,0.7136,3,medium,595.7,1,192.4,0.5253,medium
654.5,0.334,0.1999,0.1085,1,high,1068.8,1,202.2,0.4223,medium
136.9,0.0454,0.506,0.3986,1,medium,154.0,0,0.0,0.2916,low
92.1,0.2532,0.3843,0.3051,0,high,115.8,0,0.0,0.3583,medium
578.8,0.205,0.2467,0.5342,0,high,995.7,0,0.0,0.3803,medium
161.9,0.3805,0.4237,0.4609,2,low,178.2,0,0.0,0.5131,medium
233.5,0.0989,0.3116,0.2193,2,medium,362.6,1,104.8,0.355,medium
200.8,0.0299,0.1712,0.2703,1,low,328.3,0,0.0,0.1938,low
198.0,0.3643,0.2105,0.5008,1,medium,298.8,0,0.0,0.2672,low
115.8,0.3769,0.4765,0.1322,5,critical,134.2,1,172.4,0.6556,high
206.4,0.2328,0.2236,0.0671,1,high,227.2,0,0.0,0.2444,low
455.8,0.4648,0.7017,0.6116,2,low,743.7,0,0.0,0.7454,high
298.1,0.5011,0.7192,0.5184,1,low,448.8,0,0.0,0.7415,high
414.9,0.2732,0.3721,0.131,0,medium,562.7,0,0.0,0.2807,low
216.5,0.2215,0.3377,0.3765,1,medium,369.6,1,106.8,0.5043,medium
537.5,0.1915,0.3614,0.2741,2,high,929.3,0,0.0,0.5615,medium
214.8,0.2054,0.1421,0.1762,1,medium,322.1,0,0.0,0.1936,low
75.9,0.4142,0.6641,0.6313,2,high,94.8,0,0.0,0.6055,high
367.2,0.1989,0.5924,0.2518,0,high,438.2,0,0.0,0.3517,medium
492.2,0.0622,0.0996,0.12,2,high,777.7,0,0.0,0.4972,medium
207.8,0.5244,0.3755,0.1374,0,medium,276.7,1,72.3,0.4566,medium
651.6,0.0445,0.4876,0.2838,1,medium,806.5,0,0.0,0.3956,medium
171.9,0.2426,0.357,0.0892,3,medium,224.4,1,89.0,0.39,medium
462.2,0.2216,0.2769,0.4742,1,medium,572.9,0,0.0,0.3714,medium
929.0,0.0479,0.3644,0.4891,1,low,1583.7,1,204.1,0.3203,low
306.1,0.4143,0.2418,0.0996,0,high,494.5,0,0.0,0.2125,low
258.0,0.2583,0.6786,0.5353,0,medium,411.5,1,103.4,0.4541,medium
279.0,0.4621,0.3833,0.3407,0,low,339.8,1,64.4,0.3051,low
861.3,0.2827,0.2997,0.4403,0,low,1522.5,0,0.0,0.3006,low
388.3,0.1743,0.4863,0.3575,1,high,653.8,0,0.0,0.2807,low
1204.4,0.198,0.3943,0.3832,0,high,1701.6,1,230.2,0.3403,low
358.4,0.4221,0.3371,0.0935,0,high,399.3,0,0.0,0.3259,low
195.4,0.1454,0.7192,0.2428,2,medium,266.9,1,72.2,0.5447,medium
204.5,0.3319,0.1547,0.05,1,medium,333.9,0,0.0,0.2949,low
311.1,0.6398,0.5867,0.28,0,medium,346.8,0,0.0,0.3133,low
79.3,0.3273,0.4267,0.4193,4,medium,120.3,1,141.2,0.6439,high
219.5,0.18,0.8471,0.3779,0,low,277.1,0,0.0,0.4802,medium
222.7,0.6637,0.3475,0.5191,3,medium,314.8,0,0.0,0.5949,medium
349.3,0.067,0.2707,0.1761,0,medium,594.4,0,0.0,0.2608,low
1055.9,0.2041,0.7719,0.204,0,medium,1892.1,0,0.0,0.3164,low
309.7,0.3941,0.1846,0.28,0,medium,412.1,1,61.1,0.2553,low
85.7,0.1731,0.4262,0.0309,0,high,97.9,1,28.1,0.4289,medium
165.0,0.0386,0.5975,0.5683,1,high,199.8,1,118.1,0.4627,medium
354.4,0.1714,0.2389,0.3084,0,medium,627.5,0,0.0,0.3012,low
317.5,0.1544,0.174,0.5508,0,low,488.0,1,60.3,0.2739,low
859.1,0.106,0.363,0.2959,1,medium,1098.8,0,0.0,0.4126,medium
557.8,0.2669,0.4219,0.0586,2,medium,949.6,1,226.2,0.521,medium
547.1,0.4207,0.5152,0.4261,0,medium,941.7,1,173.1,0.4373,medium
259.5,0.3631,0.4024,0.1562,0,medium,436.7,0,0.0,0.3819,medium
610.6,0.0551,0.1366,0.2734,1,high,828.0,0,0.0,0.412,medium
166.9,0.0941,0.4981,0.3772,3,medium,247.7,1,173.1,0.62,high
560.8,0.1594,0.4612,0.0069,1,medium,886.2,0,0.0,0.2897,low
248.7,0.4573,0.5302,0.2326,0,medium,364.8,0,0.0,0.4223,medium
116.6,0.4412,0.3166,0.3927,2,high,186.4,1,101.0,0.4767,medium
439.5,0.2971,0.4555,0.2457,0,medium,692.6,0,0.0,0.2454,low
741.3,0.2145,0.6251,0.0346,0,critical,971.0,1,106.5,0.2712,low
229.5,0.1303,0.8646,0.2033,1,medium,327.7,1,128.7,0.588,medium
825.3,0.6251,0.3618,0.3931,0,high,952.6,1,197.9,0.5131,medium
101.9,0.1599,0.5612,0.0311,0,critical,154.8,0,0.0,0.3338,low
137.3,0.1441,0.6933,0.3754,0,low,151.4,1,39.2,0.3958,medium
271.7,0.1436,0.4871,0.4185,0,medium,355.9,0,0.0,0.3813,medium
234.9,0.082,0.3982,0.2616,2,medium,389.3,1,150.9,0.5074,medium
193.7,0.3932,0.4893,0.4457,0,medium,343.3,1,70.9,0.432,medium
326.0,0.4433,0.6131,0.2439,1,low,538.8,0,0.0,0.444,medium
212.0,0.2271,0.6379,0.3166,1,medium,296.1,1,59.6,0.3544,medium
236.7,0.3592,0.6117,0.0801,3,critical,368.6,1,182.5,0.6724,high
358.2,0.1219,0.4612,0.3868,0,medium,622.2,1,79.3,0.2081,low
193.7,0.1187,0.2372,0.343,3,medium,344.0,1,112.0,0.274,low
279.0,0.2399,0.3836,0.143,0,critical,387.0,0,0.0,0.2377,low
196.4,0.1026,0.5211,0.1567,2,high,329.1,1,114.2,0.4391,medium
136.5,0.178,0.4338,0.198,3,low,202.1,1,117.6,0.5646,medium
491.0,0.3266,0.1533,0.3042,0,low,863.1,1,106.9,0.3249,low
906.9,0.2347,0.5328,0.2509,0,high,1031.4,1,175.5,0.461,medium
597.0,0.1078,0.6175,0.5164,0,high,698.6,1,146.5,0.5308,medium
370.8,0.1154,0.1841,0.4008,2,critical,628.3,1,182.4,0.5497,medium
197.0,0.2341,0.5901,0.1091,0,critical,220.5,0,0.0,0.342,low
248.0,0.0806,0.4672,0.1227,0,high,418.9,0,0.0,0.2735,low
594.1,0.3644,0.2858,0.4653,0,medium,806.3,0,0.0,0.3677,medium
67.8,0.2501,0.225,0.1462,0,high,91.6,0,0.0,0.3165,low
236.0,0.4279,0.6632,0.2074,0,medium,283.9,0,0.0,0.3795,medium
481.6,0.2471,0.7168,0.0843,1,medium,792.2,0,0.0,0.5407,medium
142.6,0.3788,0.5465,0.5257,1,medium,208.8,1,90.0,0.4424,medium
393.5,0.4343,0.6269,0.6987,2,medium,671.0,1,262.8,0.7706,high
381.9,0.1705,0.4281,0.0237,1,high,544.3,0,0.0,0.4751,medium
116.1,0.2287,0.2364,0.1223,1,medium,136.4,0,0.0,0.4906,medium
316.3,0.4099,0.5779,0.2192,5,medium,491.0,1,275.7,0.8277,critical
200.1,0.2279,0.7196,0.3285,1,medium,334.1,1,86.7,0.458,medium
391.7,0.4389,0.2702,0.3635,0,medium,575.2,0,0.0,0.3565,medium
461.9,0.2586,0.4137,0.298,1,medium,564.0,1,116.2,0.2817,low
387.3,0.1589,0.5301,0.4611,0,low,435.5,1,76.1,0.2948,low
313.3,0.0886,0.2078,0.1656,2,medium,535.8,0,0.0,0.2552,low
360.6,0.5447,0.2519,0.3536,2,medium,559.0,1,201.3,0.5902,medium
139.2,0.0677,0.1118,0.0669,0,low,218.3,0,0.0,0.132,low
293.0,0.0947,0.3645,0.3144,1,medium,412.1,0,0.0,0.4332,medium
178.1,0.2465,0.3755,0.2053,0,high,220.8,1,13.4,0.2215,low
584.4,0.6412,0.486,0.1801,0,medium,870.2,1,150.2,0.4628,medium
466.0,0.2003,0.4109,0.1684,0,low,813.5,0,0.0,0.279,low
465.1,0.5026,0.4657,0.2463,3,critical,667.7,1,258.5,0.6731,high
910.3,0.2111,0.1785,0.1579,1,medium,1423.7,1,185.8,0.3454,low
241.2,0.2673,0.224,0.0548,3,high,302.9,1,139.5,0.6203,high
209.2,0.5128,0.4721,0.1028,3,critical,243.9,1,158.1,0.5766,medium
237.5,0.0466,0.7168,0.2073,2,high,326.6,1,114.2,0.492,medium
105.5,0.0622,0.2016,0.6576,1,low,148.1,0,0.0,0.3876,medium
111.0,0.4499,0.4345,0.1564,4,low,173.3,0,0.0,0.5107,medium
447.5,0.1402,0.1363,0.4,0,medium,548.2,1,58.1,0.2279,low
120.7,0.4702,0.2063,0.4103,3,critical,197.0,0,0.0,0.5976,medium
148.6,0.2358,0.5144,0.5305,0,medium,237.0,0,0.0,0.4414,medium
279.7,0.2636,0.2242,0.2891,0,medium,483.9,1,52.6,0.2325,low
228.6,0.4424,0.4873,0.2199,1,medium,272.8,1,92.0,0.3698,medium
531.5,0.1204,0.309,0.1536,1,low,772.1,0,0.0,0.3506,medium
310.8,0.6474,0.1829,0.5845,0,medium,353.6,0,0.0,0.3077,low
177.9,0.2873,0.1442,0.2228,0,low,202.6,1,39.0,0.2877,low
562.0,0.2448,0.2156,0.312,0,medium,844.7,0,0.0,0.138,low
480.0,0.389,0.3819,0.1013,2,medium,703.4,0,0.0,0.4592,medium
119.4,0.1174,0.4671,0.2604,0,low,156.6,0,0.0,0.3598,medium
352.1,0.0185,0.3274,0.2096,1,critical,464.1,1,138.2,0.4586,medium
187.8,0.1314,0.1145,0.1747,0,low,312.2,0,0.0,0.2463,low
184.6,0.2639,0.4567,0.2695,2,high,330.2,0,0.0,0.348,low
1007.5,0.3379,0.6797,0.391,0,high,1703.8,0,0.0,0.5346,medium
324.0,0.0809,0.5412,0.6735,2,low,378.3,0,0.0,0.4399,medium
259.5,0.317,0.2093,0.2907,1,medium,350.3,0,0.0,0.3046,low
315.8,0.4198,0.5037,0.1132,1,high,482.3,0,0.0,0.4354,medium
527.6,0.4339,0.1682,0.3379,0,low,747.7,1,167.9,0.4329,medium
189.4,0.276,0.2696,0.3589,1,medium,225.8,1,69.8,0.4022,medium
211.7,0.162,0.3227,0.2976,0,medium,283.1,0,0.0,0.2524,low
458.0,0.4911,0.4195,0.2965,1,low,747.9,0,0.0,0.4968,medium
111.5,0.2003,0.1908,0.2941,0,high,194.5,0,0.0,0.1524,low
569.1,0.2208,0.2816,0.1584,0,medium,662.3,0,0.0,0.3243,low
105.3,0.2035,0.5451,0.2842,2,medium,141.5,1,103.0,0.6523,high
254.7,0.0533,0.1938,0.5355,0,medium,325.9,1,21.6,0.308,low
105.7,0.4618,0.3926,0.4913,3,high,117.1,0,0.0,0.6426,high
150.4,0.5267,0.1604,0.2321,0,critical,227.3,1,63.3,0.3154,low
694.7,0.4023,0.205,0.0829,1,medium,1204.9,0,0.0,0.2961,low
589.3,0.4415,0.3591,0.3422,1,high,896.6,1,232.4,0.5225,medium
631.7,0.3118,0.5098,0.2867,1,medium,808.1,0,0.0,0.4891,medium
116.5,0.4239,0.3716,0.066,0,high,171.3,0,0.0,0.2842,low
150.9,0.3239,0.3038,0.416,3,medium,167.7,0,0.0,0.5882,medium
372.8,0.1885,0.3361,0.5496,0,medium,638.3,0,0.0,0.3682,medium
475.8,0.3196,0.3173,0.6221,1,critical,747.0,0,0.0,0.6228,high
177.7,0.384,0.4551,0.0698,2,low,220.2,0,0.0,0.419,medium
205.1,0.1639,0.3717,0.2824,0,medium,272.2,0,0.0,0.2098,low
143.3,0.3447,0.4214,0.2601,0,medium,232.3,1,70.0,0.3527,medium
878.2,0.3204,0.488,0.5351,0,medium,1474.8,1,315.0,0.548,medium
219.5,0.3305,0.264,0.0258,1,medium,267.0,0,0.0,0.3574,medium
305.0,0.5877,0.0716,0.2825,1,critical,344.9,1,116.0,0.4595,medium
315.6,0.0741,0.3787,0.4713,1,medium,407.0,1,97.7,0.4465,medium
613.2,0.2696,0.5482,0.3621,1,high,676.1,1,205.8,0.5729,medium
160.9,0.2851,0.4275,0.5648,1,high,279.9,1,113.1,0.5519,medium
638.7,0.3816,0.231,0.063,1,medium,868.3,0,0.0,0.4687,medium
130.2,0.2483,0.5518,0.5978,1,critical,216.2,1,97.1,0.5865,medium
637.6,0.3755,0.3499,0.1907,5,medium,993.2,1,428.3,0.8562,critical
98.0,0.0395,0.6114,0.2073,0,medium,147.0,1,26.5,0.2509,low
279.2,0.1975,0.4171,0.0661,0,critical,350.9,1,54.7,0.349,low
859.7,0.2762,0.0698,0.0678,0,high,1087.3,0,0.0,0.3029,low
470.2,0.448,0.3514,0.5134,0,medium,687.7,0,0.0,0.3264,low
393.0,0.6019,0.2777,0.5477,0,medium,643.1,1,143.2,0.4339,medium
151.2,0.1537,0.6171,0.2639,0,low,223.2,0,0.0,0.5095,medium
185.4,0.3792,0.0854,0.3064,0,critical,260.1,1,64.8,0.3315,low
716.1,0.283,0.3017,0.1738,2,high,797.4,0,0.0,0.514,medium
406.3,0.3752,0.533,0.3594,0,medium,587.2,0,0.0,0.431,medium
533.1,0.4587,0.2206,0.4036,0,critical,665.6,1,129.1,0.4587,medium
313.6,0.5544,0.258,0.3179,0,high,454.0,0,0.0,0.2846,low
248.9,0.5693,0.4002,0.2058,0,medium,318.4,0,0.0,0.2654,low
491.9,0.5477,0.5362,0.155,0,medium,661.5,0,0.0,0.3121,low
353.7,0.1517,0.3433,0.6934,0,low,495.3,1,119.1,0.4449,medium
267.6,0.3612,0.5716,0.2516,2,medium,448.8,0,0.0,0.5013,medium
119.2,0.6124,0.126,0.1953,0,low,165.7,0,0.0,0.3283,low
555.6,0.3307,0.3011,0.3391,1,low,874.1,1,176.5,0.4153,medium
397.8,0.3553,0.6876,0.3512,2,critical,545.0,1,188.7,0.6209,high
201.5,0.0657,0.5951,0.5402,0,critical,328.9,0,0.0,0.4659,medium
643.2,0.4335,0.3424,0.328,0,medium,843.7,0,0.0,0.377,medium
350.2,0.3404,0.4336,0.5716,0,medium,624.6,0,0.0,0.287,low
354.7,0.3077,0.3348,0.2969,1,low,623.1,0,0.0,0.3192,low
530.9,0.2041,0.4708,0.1243,0,medium,846.7,0,0.0,0.2727,low
461.6,0.2505,0.2662,0.3129,0,high,656.2,0,0.0,0.3402,low
361.7,0.2259,0.6992,0.2056,1,medium,423.7,0,0.0,0.5233,medium
264.4,0.2969,0.2137,0.1775,2,critical,334.3,0,0.0,0.5799,medium
1085.1,0.2461,0.2921,0.078,1,medium,1236.4,0,0.0,0.4276,medium
185.5,0.0526,0.4348,0.4472,1,low,253.0,0,0.0,0.2772,low
485.4,0.2458,0.1355,0.2331,0,medium,629.1,0,0.0,0.2044,low
283.0,0.1648,0.2778,0.2252,2,medium,351.5,1,96.9,0.3829,medium
401.6,0.0231,0.1746,0.4354,0,low,574.6,0,0.0,0.2326,low
666.3,0.1225,0.569,0.4193,0,medium,1055.7,1,221.4,0.4881,medium
244.1,0.4677,0.4518,0.4228,1,high,337.0,0,0.0,0.5547,medium
441.9,0.0188,0.2654,0.1443,2,medium,576.5,0,0.0,0.2801,low
355.2,0.5074,0.4697,0.198,0,medium,517.4,0,0.0,0.2603,low
197.0,0.1881,0.751,0.1097,0,medium,270.8,0,0.0,0.2842,low
677.1,0.1396,0.4843,0.3562,0,medium,990.9,1,197.0,0.5057,medium
474.5,0.4201,0.6272,0.2875,0,medium,821.7,0,0.0,0.4366,medium
225.3,0.5887,0.0268,0.2587,5,low,250.1,1,183.2,0.5801,medium
612.4,0.0582,0.539,0.6003,1,medium,793.0,0,0.0,0.5637,medium
174.1,0.425,0.0712,0.36,1,high,266.7,1,84.5,0.4028,medium
293.3,0.3951,0.2028,0.4893,0,medium,382.6,0,0.0,0.2449,low
226.1,0.1182,0.7367,0.0803,3,medium,406.9,0,0.0,0.4281,medium
487.0,0.011,0.2714,0.5339,0,medium,666.6,0,0.0,0.2561,low
218.8,0.5639,0.1459,0.4042,3,high,306.4,0,0.0,0.5767,medium
489.3,0.3146,0.1524,0.471,0,low,671.5,0,0.0,0.4122,medium
439.8,0.4885,0.6745,0.2774,0,low,493.6,0,0.0,0.3968,medium
234.2,0.2179,0.541,0.2912,0,low,376.9,1,70.4,0.3188,low
981.7,0.3836,0.2632,0.2221,1,high,1421.9,1,348.8,0.5879,medium
184.1,0.4913,0.5265,0.1095,1,medium,305.9,1,99.4,0.4926,medium
119.6,0.2502,0.6296,0.059,2,medium,191.0,1,107.8,0.4908,medium
521.4,0.32,0.6215,0.3364,1,medium,589.8,0,0.0,0.3433,low
73.9,0.2619,0.24,0.1459,0,critical,115.8,1,16.9,0.3178,low
788.1,0.2416,0.2406,0.0697,0,medium,1332.1,0,0.0,0.2561,low
319.3,0.1497,0.1493,0.221,0,medium,562.9,0,0.0,0.2244,low
118.2,0.5983,0.5194,0.5041,0,high,137.3,1,73.6,0.5236,medium
161.3,0.0875,0.3559,0.328,0,medium,248.7,0,0.0,0.2165,low
